trajectory_id,mean_sojourn_time,variance
465,1.678409456420231,1.3182691347150455
466,1.7882715697468492,1.4337183688982387
467,1.5815515581645663,0.994479574940036
468,1.468163718790277,0.8956742023412855
469,1.5523503751106287,0.9300738197003353
470,1.862574632964525,1.4722471269639714
471,1.7812704696429054,1.4997278456264909
472,1.7881111504596605,1.3768337049594
473,1.807862446642836,1.7937053689997833
474,1.4945354149148795,0.9680532081188449
475,1.9137961263653156,1.78853947125648
476,1.853734756907494,1.6631839879661743
477,1.7629987045958615,1.5552826477997284
478,1.894336414888168,2.0762653310369528
479,1.640785455024877,1.3527725264166293
480,2.064253800805711,2.266734639021696
481,1.7237265808927429,1.2064820571602983
482,2.21229438561662,2.453695423319716
483,2.0078570811862915,2.389014181975785
484,1.8251357070680323,1.9475938542244617
485,1.6135418833544906,1.2003043350824119
486,1.5566414487767863,1.0557167146943152
487,2.024824069805753,2.931556785977759
488,1.7778734560312193,1.3789201075215431
489,1.723295338463358,1.3153537735699863
490,1.7896072921505919,1.7908753930767074
491,1.6961887953752137,1.3043474359547678
492,1.5662087977535422,1.0308539866920274
493,2.002872593173639,2.6142733141770105
494,1.6613688905721988,1.3227391222274096
495,1.777815241741268,1.2469754963241713
496,1.7274898137923005,1.2978402591837916
497,1.6807634846629462,1.056530979230338
498,1.5804561105007724,1.0934103799674866
499,1.8781847118999038,2.430615090790879
500,1.7740052846036918,1.1895139915883925
501,1.9758282308329052,3.2116113439666627
502,1.7132862554795092,1.347692459188133
503,1.4962908744268515,0.8864625324881931
504,1.6286928530795035,1.0722445469755832
505,1.841826350912472,2.2250467340043234
506,1.729845005140188,1.7037357463352931
507,1.773128207405293,1.3074791374272436
508,1.606880409977527,1.14554605442323
509,1.9325246303721362,1.7789465688569783
510,1.7277619510396864,1.349051990998306
511,1.6223819280192853,1.196363700091227
512,1.8559068998908093,1.5453441934183072
513,1.641135186695013,1.1677010231256117
514,1.799811186096475,1.2712630510547083
515,1.7010697929406133,1.3282625176515475
516,1.8584110548543507,1.7295849589090304
517,1.6568558871835102,1.2512952519646936
518,1.8180719622894506,1.621697682099587
519,1.786291361212503,1.8295742976026146
520,1.759017218691713,1.6292592711717102
521,1.8651628984870774,1.8974482802924477
522,1.604905324366407,1.0937901058393251
523,1.8385398958787575,1.6099391663683658
524,1.670638091232679,1.128301426113131
525,1.8064691590635127,1.5753099533436394
526,1.610137134414823,1.2495609087200104
527,1.4877601411902253,0.9791864540361559
528,1.8106240474948845,1.5953130570446163
529,1.7527699646426513,1.6566564071704242
530,1.8361670143646955,1.5944400255243065
531,1.6033131890438421,0.9508545362533308
532,1.6417726928954337,1.3066765723368392
533,1.696682658676132,1.382186067869989
534,1.496180237454502,0.8258385012571335
535,1.6668835305145242,1.3156892170432388
